model,dataset,condition,layer,head,entropy_clean,entropy_noisy,entropy_delta,query_mass_clean,query_mass_noisy,query_mass_delta
llama,squad,noise_1_character,5,27,1.6117650985717773,1.6296649396419525,0.01789984107017517,0.2645530700683594,0.2941009521484375,0.029547882080078126
llama,squad,noise_1_character,5,28,1.3403347432613373,1.3546075820922852,0.014272838830947876,0.20316100120544434,0.18223161697387696,-0.020929384231567382
llama,squad,noise_1_character,5,29,0.9711795151233673,0.9873885065317154,0.016208991408348083,0.050154459476470944,0.0472201943397522,-0.00293426513671875
llama,squad,noise_1_character,5,30,1.1598211765289306,1.1619433522224427,0.0021221756935119627,0.17530179023742676,0.1666548728942871,-0.008646917343139649
llama,squad,noise_1_character,5,31,0.865679806470871,0.8715275675058365,0.005847761034965515,0.3093827724456787,0.27373766899108887,-0.03564510345458984
llama,squad,noise_1_character,6,0,1.0538320541381836,1.0566752165555955,0.002843162417411804,0.12636179924011232,0.14167046546936035,0.015308666229248046
llama,squad,noise_1_character,6,1,1.183264783024788,1.199047401547432,0.015782618522644044,0.08176422119140625,0.0875028133392334,0.005738592147827149
llama,squad,noise_1_character,6,2,0.6083288297057152,0.6249346107244491,0.01660578101873398,0.15861749649047852,0.22530425786972047,0.06668676137924194
llama,squad,noise_1_character,6,3,0.9426499158143997,0.9487632721662521,0.006113356351852417,0.06119207143783569,0.0847618818283081,0.02356981039047241
llama,squad,noise_1_character,6,4,1.2410585790872575,1.2450747340917587,0.004016155004501342,0.0853376105427742,0.09327143430709839,0.007933823764324189
llama,squad,noise_1_character,6,5,1.6247707664966584,1.607881373167038,-0.01688939332962036,0.1404959201812744,0.14010992050170898,-0.0003859996795654297
llama,squad,noise_1_character,6,6,1.7452011793851852,1.7596243053674698,0.014423125982284546,0.28000296503305433,0.23070787787437438,-0.04929508715867996
llama,squad,noise_1_character,6,7,1.29502671957016,1.2958582311868667,0.0008315116167068482,0.1758939504623413,0.18750553131103515,0.011611580848693848
llama,squad,noise_1_character,6,8,0.8438632786273956,0.8667842149734497,0.022920936346054077,0.029508242011070253,0.026226967200636865,-0.0032812748104333878
llama,squad,noise_1_character,6,9,1.9152755230665206,1.9264310002326965,0.011155477166175843,0.04803011417388916,0.0729399025440216,0.024909788370132448
llama,squad,noise_1_character,6,10,0.9849843800067901,1.0080738931894302,0.023089513182640076,0.034238070249557495,0.03113163709640503,-0.003106433153152466
llama,squad,noise_1_character,6,11,0.9857700318098068,0.9988020151853562,0.013031983375549316,0.0496328592300415,0.05329586267471313,0.003663003444671631
llama,squad,noise_1_character,6,12,1.3548359751701355,1.3663162648677827,0.011480289697647094,0.1128274917602539,0.11468591690063476,0.0018584251403808594
llama,squad,noise_1_character,6,13,1.771973931789398,1.7711676478385925,-0.0008062839508056641,0.26193552017211913,0.256822395324707,-0.005113124847412109
llama,squad,noise_1_character,6,14,2.058067578077316,2.0741683185100555,0.016100740432739256,0.1640681266784668,0.19876346588134766,0.03469533920288086
llama,squad,noise_1_character,6,15,1.4784135043621063,1.4824218809604646,0.004008376598358154,0.18282413482666016,0.19887819290161132,0.016054058074951173
llama,squad,noise_1_character,6,16,1.0836059868335723,1.1066347986459732,0.023028811812400816,0.12513425946235657,0.10648884773254394,-0.01864541172981262
llama,squad,noise_1_character,6,17,1.1939862430095673,1.202683264017105,0.008697021007537841,0.08167262077331543,0.08618903160095215,0.004516410827636719
llama,squad,noise_1_character,6,18,1.347585964202881,1.340898036956787,-0.00668792724609375,0.08577874302864075,0.06956973373889923,-0.016209009289741515
llama,squad,noise_1_character,6,19,1.416299617290497,1.4413180768489837,0.025018459558486937,0.13051390647888184,0.1284690260887146,-0.0020448803901672364
llama,squad,noise_1_character,6,20,2.5594879031181335,2.573231542110443,0.01374363899230957,0.28892276287078855,0.3494457364082336,0.06052297353744507
llama,squad,noise_1_character,6,21,2.1689498484134675,2.1542562425136564,-0.01469360589981079,0.16933097839355468,0.1973329544067383,0.028001976013183594
llama,squad,noise_1_character,6,22,1.7313255369663239,1.7455280244350433,0.014202487468719483,0.2633062362670898,0.31618614196777345,0.05287990570068359
llama,squad,noise_1_character,6,23,1.7271332740783691,1.7274594902992249,0.0003262162208557129,0.17095766067504883,0.17712049484252929,0.006162834167480469
llama,squad,noise_1_character,6,24,1.3623297750949859,1.4032581210136414,0.04092834591865539,0.07329638004302978,0.10635442733764648,0.0330580472946167
llama,squad,noise_1_character,6,25,2.4355659246444703,2.4451516389846804,0.009585714340209961,0.14744939804077148,0.21836906671524048,0.070919668674469
llama,squad,noise_1_character,6,26,1.1456650525331498,1.166057825088501,0.020392772555351258,0.04469895362854004,0.06867098808288574,0.023972034454345703
llama,squad,noise_1_character,6,27,0.9294623643159866,0.9845063060522079,0.05504394173622131,0.17610042095184325,0.18559228181838988,0.00949186086654663
llama,squad,noise_1_character,6,28,0.9112276136875153,0.9240049630403518,0.01277734935283661,0.03648265432566404,0.04536916948854923,0.008886515162885189
llama,squad,noise_1_character,6,29,1.0132287561893463,1.0378892987966537,0.024660542607307434,0.07984446287155152,0.0805397629737854,0.0006953001022338868
llama,squad,noise_1_character,6,30,1.03180590569973,1.0332896381616592,0.0014837324619293214,0.10883107781410217,0.09276755452156067,-0.016063523292541505
llama,squad,noise_1_character,6,31,0.6730935201048851,0.6715488106012344,-0.0015447095036506652,0.1308053530752659,0.22724343910813333,0.09643808603286744
llama,squad,noise_1_character,7,0,1.3380872786045075,1.321270966529846,-0.016816312074661256,0.0778451681137085,0.06392340660095215,-0.013921761512756347
llama,squad,noise_1_character,7,1,1.122204202413559,1.1309869825839995,0.008782780170440674,0.09891910552978515,0.11034297943115234,0.011423873901367187
llama,squad,noise_1_character,7,2,1.4315943479537965,1.441558575630188,0.009964227676391602,0.10646593570709229,0.10294558107852936,-0.0035203546285629272
llama,squad,noise_1_character,7,3,1.2260573387145997,1.2316124588251114,0.00555512011051178,0.06132166236639023,0.06843049079179764,0.00710882842540741
llama,squad,noise_1_character,7,4,1.8883668184280396,1.8877411127090453,-0.0006257057189941406,0.09033489227294922,0.10674915313720704,0.01641426086425781
llama,squad,noise_1_character,7,5,0.8969567358493805,0.9017814218997955,0.004824686050415039,0.04996149055659771,0.04366452405229211,-0.006296966504305601
llama,squad,noise_1_character,7,6,2.434501713514328,2.460132133960724,0.025630420446395873,0.09071893692016601,0.12007474899291992,0.029355812072753906
llama,squad,noise_1_character,7,7,2.548978143930435,2.57394335269928,0.024965208768844605,0.11360033750534057,0.13225581645965576,0.018655478954315186
llama,squad,noise_1_character,7,8,2.121717005968094,2.1270010650157927,0.005284059047698975,0.15105419158935546,0.18256115913391113,0.03150696754455566
llama,squad,noise_1_character,7,9,1.8189162135124206,1.8206920146942138,0.0017758011817932129,0.38681085109710694,0.43597235679626467,0.04916150569915771
llama,squad,noise_1_character,7,10,2.0244184255599977,2.032456022500992,0.008037596940994263,0.45948142409324644,0.4147746443748474,-0.04470677971839905
llama,squad,noise_1_character,7,11,1.400242805480957,1.410157746076584,0.009914940595626831,0.32763580083847044,0.3181741118431091,-0.009461688995361327
llama,squad,noise_1_character,7,12,1.6968418955802917,1.7035628318786622,0.006720936298370362,0.04458965957164764,0.04914686381816864,0.004557204246520996
llama,squad,noise_1_character,7,13,1.9454723417758941,1.947485774755478,0.0020134329795837404,0.02445918172597885,0.03381507620215416,0.009355894476175308
llama,squad,noise_1_character,7,14,1.1187225043773652,1.1231026530265809,0.004380148649215698,0.07520163059234619,0.09651098251342774,0.02130935192108154
llama,squad,noise_1_character,7,15,2.0158907413482665,2.021327352523804,0.005436611175537109,0.2520140141248703,0.32934060096740725,0.07732658684253693
llama,squad,noise_1_character,7,16,1.5787005603313446,1.5995836853981018,0.020883125066757203,0.048629023134708405,0.05450984835624695,0.005880825221538544
llama,squad,noise_1_character,7,17,1.4375348925590514,1.4610821306705475,0.02354723811149597,0.09452207088470459,0.12005014419555664,0.02552807331085205
llama,squad,noise_1_character,7,18,1.7452242851257325,1.768661653995514,0.023437368869781493,0.12158827632665634,0.16857002973556517,0.046981753408908845
llama,squad,noise_1_character,7,19,1.2799103140830994,1.3008769094944,0.020966595411300658,0.03233117759227753,0.03535166084766388,0.0030204832553863527
llama,squad,noise_1_character,7,20,2.1806968688964843,2.1899865210056304,0.009289652109146118,0.17786645889282227,0.2638396263122559,0.08597316741943359
llama,squad,noise_1_character,7,21,2.882851552963257,2.8883102893829347,0.005458736419677734,0.16804213523864747,0.21907267570495606,0.051030540466308595
llama,squad,noise_1_character,7,22,1.6403922617435456,1.6690541803836823,0.02866191864013672,0.05679306834936142,0.08040106892585755,0.023608000576496126
llama,squad,noise_1_character,7,23,1.893410509824753,1.882773470878601,-0.010637038946151733,0.30312390327453614,0.3035930275917053,0.0004691243171691895
llama,squad,noise_1_character,7,24,1.4633059710264207,1.4897666573524475,0.026460686326026918,0.23448550701141357,0.3608071327209473,0.1263216257095337
llama,squad,noise_1_character,7,25,0.6985395237803459,0.7126030147075653,0.014063490927219391,0.005274533224292099,0.006078968674410134,0.0008044354501180351
llama,squad,noise_1_character,7,26,1.8497951328754425,1.8688720166683197,0.019076883792877197,0.06736583709716797,0.09782297611236572,0.030457139015197754
llama,squad,noise_1_character,7,27,1.562186175584793,1.5685085356235504,0.0063223600387573246,0.053336554765701295,0.0654192253947258,0.012082670629024506
llama,squad,noise_1_character,7,28,1.784157830476761,1.7867312967777251,0.0025734663009643554,0.2229151725769043,0.27532711029052737,0.05241193771362305
llama,squad,noise_1_character,7,29,1.5358624696731566,1.5427238285541534,0.006861358880996704,0.14725093841552733,0.19578266143798828,0.048531723022460935
llama,squad,noise_1_character,7,30,1.645166629552841,1.6861618280410766,0.040995198488235476,0.1665827751159668,0.22733306884765625,0.060750293731689456
llama,squad,noise_1_character,7,31,1.7945885241031647,1.7991792857646942,0.004590761661529541,0.18599624633789064,0.252435302734375,0.06643905639648437
llama,squad,noise_1_character,8,0,1.6265451669692994,1.6199790239334106,-0.006566143035888672,0.09275033175945283,0.099933722615242,0.007183390855789185
llama,squad,noise_1_character,8,1,0.40358414947986604,0.42379053831100466,0.02020638883113861,0.005232337303459645,0.007684738421812653,0.002452401118353009
llama,squad,noise_1_character,8,2,2.07644305229187,2.0866538643836976,0.010210812091827393,0.14878549575805664,0.17878346443176268,0.029997968673706056
llama,squad,noise_1_character,8,3,1.3826732367277146,1.396411007642746,0.013737770915031432,0.0435921311378479,0.061593391746282575,0.018001260608434676
llama,squad,noise_1_character,8,4,1.5461344182491303,1.5449497818946838,-0.0011846363544464112,0.11295509338378906,0.14054765701293945,0.027592563629150392
llama,squad,noise_1_character,8,5,1.8128348231315612,1.80590580701828,-0.00692901611328125,0.13429079055786133,0.13586597442626952,0.0015751838684082032
llama,squad,noise_1_character,8,6,1.3399952948093414,1.3379347383975984,-0.002060556411743164,0.1397308349609375,0.16399002075195312,0.024259185791015624
llama,squad,noise_1_character,8,7,2.553908920288086,2.5569884121418,0.0030794918537139894,0.12513236999511718,0.1779026985168457,0.05277032852172851
llama,squad,noise_1_character,8,8,1.8644675076007844,1.888398814201355,0.02393130660057068,0.12387442588806152,0.16468087434768677,0.04080644845962524
llama,squad,noise_1_character,8,9,1.7283913493156433,1.7577184677124023,0.029327118396759035,0.040370455384254454,0.05251177996397018,0.012141324579715729
llama,squad,noise_1_character,8,10,1.9730977356433868,1.9983898282051087,0.025292092561721803,0.05867452621459961,0.07758431434631348,0.018909788131713866
llama,squad,noise_1_character,8,11,1.024930864572525,1.0472465574741363,0.02231569290161133,0.01777327451854944,0.016737518180161715,-0.0010357563383877277
llama,squad,noise_1_character,8,12,1.9461678266525269,1.9491170823574067,0.002949255704879761,0.05957639217376709,0.0657918930053711,0.006215500831604004
llama,squad,noise_1_character,8,13,1.8072253882884979,1.7923938095569611,-0.014831578731536866,0.1143263816833496,0.09206838607788086,-0.02225799560546875
llama,squad,noise_1_character,8,14,1.6460015416145324,1.6370874762535095,-0.00891406536102295,0.05941721200942993,0.10250660181045532,0.04308938980102539
llama,squad,noise_1_character,8,15,1.8350050449371338,1.8350943982601167,8.935332298278808e-05,0.18925094604492188,0.21412501335144044,0.024874067306518553
llama,squad,noise_1_character,8,16,2.337384694814682,2.3406654417514803,0.003280746936798096,0.20566015243530272,0.22922897338867188,0.02356882095336914
llama,squad,noise_1_character,8,17,2.068650609254837,2.0961044907569883,0.02745388150215149,0.1400177001953125,0.18896284103393554,0.048945140838623044
llama,squad,noise_1_character,8,18,2.3351902306079864,2.3590621411800385,0.023871910572052003,0.27681692838668825,0.2951653242111206,0.018348395824432373
llama,squad,noise_1_character,8,19,1.9952286779880524,2.020624577999115,0.025395900011062622,0.206683349609375,0.27567272186279296,0.06898937225341797
llama,squad,noise_1_character,8,20,1.5933251678943634,1.6052356481552124,0.011910480260849,0.1829235076904297,0.16942291259765624,-0.013500595092773437
llama,squad,noise_1_character,8,21,2.1349871873855593,2.1480739295482634,0.013086742162704468,0.15962419509887696,0.15584325790405273,-0.0037809371948242187
llama,squad,noise_1_character,8,22,1.4570450246334077,1.4651337265968323,0.008088701963424682,0.07505478858947753,0.06766531467437745,-0.007389473915100098
llama,squad,noise_1_character,8,23,1.5699132263660431,1.57049720287323,0.0005839765071868896,0.08001461029052734,0.08176097869873047,0.001746368408203125
llama,squad,noise_1_character,8,24,1.5073866903781892,1.5216966152191163,0.014309924840927125,0.09432821720838547,0.14153358936309815,0.047205372154712676
llama,squad,noise_1_character,8,25,1.5891690313816071,1.596182382106781,0.00701335072517395,0.1996455669403076,0.32239065170288084,0.12274508476257324
llama,squad,noise_1_character,8,26,1.5593274414539338,1.5667260348796845,0.007398593425750733,0.09129291176795959,0.11753845289349556,0.026245541125535964
llama,squad,noise_1_character,8,27,1.8893673181533814,1.8810077071189881,-0.00835961103439331,0.07370385527610779,0.09093911498785019,0.0172352597117424
llama,squad,noise_1_character,8,28,1.9703036725521088,1.967697060108185,-0.00260661244392395,0.1059765338897705,0.1639492392539978,0.057972705364227294
llama,squad,noise_1_character,8,29,2.0947016000747682,2.1103584587574007,0.015656858682632446,0.14650561213493346,0.17731267511844634,0.03080706298351288
llama,squad,noise_1_character,8,30,2.3629126608371736,2.3727009177207945,0.009788256883621217,0.13670454025268555,0.1652543544769287,0.028549814224243165
llama,squad,noise_1_character,8,31,2.172510117292404,2.2060123860836027,0.03350226879119873,0.3836309969425201,0.4432771265506744,0.0596461296081543
llama,squad,noise_1_character,9,0,2.4805823147296904,2.4808604300022123,0.00027811527252197266,0.13867151737213135,0.1777669906616211,0.03909547328948974
